"uid","domainID","siteID","namedLocation","passStartTime","passEndTime","passNumber","eventID","taxonID","scientificName","morphospeciesID","bulkFishCount","actualOrEstimated","identificationQualifier","identificationReferences","identifiedBy","remarks"
"5cb3c152-8e49-43e1-b7a5-d7e92d8f7503","D05","CRAM","CRAM.AOS.riparian.point.10","2016-09-01T03:00Z","2016-09-01T03:07Z",2,"CRAM.20160831.10.2.e-fisher","LEPSP4","Lepomis sp.",NA,33,"actual",NA,NA,"bhyqAGH4uRlGLXt0DVYWl0dymNi12QyUMygbm2j1A/0=",NA
"34367532-ad48-43cc-b00f-9c625cfa3ad7","D05","CRAM","CRAM.AOS.riparian.point.01","2016-09-12T22:00Z","2016-09-13T18:00Z",1,"CRAM.20160912.01.1.fyke","LEPMAC","Lepomis macrochirus",NA,21,"actual",NA,NA,"bhyqAGH4uRlGLXt0DVYWl0dymNi12QyUMygbm2j1A/0=",NA
"ee0b4e02-c2ad-48c2-ab2c-c561b92e1b7e","D05","CRAM","CRAM.AOS.riparian.point.02","2016-09-12T22:30Z","2016-09-13T16:10Z",1,"CRAM.20160912.02.1.fyke","LEPMAC","Lepomis macrochirus",NA,13,"actual",NA,NA,"bhyqAGH4uRlGLXt0DVYWl0dymNi12QyUMygbm2j1A/0=",NA
"d19569e8-bdf2-4edb-820f-b885d43ac1d9","D05","CRAM","CRAM.AOS.riparian.point.02","2016-09-13T01:40Z","2016-09-13T02:15Z",1,"CRAM.20160912.02.1.e-fisher","LEPSP4","Lepomis sp.",NA,1,"actual",NA,NA,"bhyqAGH4uRlGLXt0DVYWl0dymNi12QyUMygbm2j1A/0=",NA
"25c86545-11fe-453f-bbe0-dd26feb16444","D05","CRAM","CRAM.AOS.riparian.point.02","2016-09-13T01:40Z","2016-09-13T02:15Z",1,"CRAM.20160912.02.1.e-fisher","PERFLA","Perca flavescens",NA,1,"actual",NA,NA,"bhyqAGH4uRlGLXt0DVYWl0dymNi12QyUMygbm2j1A/0=",NA
"af8bfab7-b07f-435a-a677-2cc55f66a282","D05","CRAM","CRAM.AOS.riparian.point.03","2016-09-13T17:00Z","2016-09-13T17:00Z",3,"CRAM.20160913.03.3.e-fisher","LEPSP4","Lepomis sp.",NA,14,"actual",NA,NA,"bhyqAGH4uRlGLXt0DVYWl0dymNi12QyUMygbm2j1A/0=",NA
"b14af180-7e3a-42d2-b981-342ad43f0a50","D05","CRAM","CRAM.AOS.riparian.point.04","2016-09-13T21:30Z","2016-09-14T17:15Z",1,"CRAM.20160913.04.1.fyke","LEPMAC","Lepomis macrochirus",NA,12,"actual",NA,NA,"4oCBvlQIQ4BoSqJ2XoUBnk0Iz609PMIz7zxUo2CgBTw=",NA
"4b87fd34-cb06-4752-89bf-257bab386af1","D05","CRAM","CRAM.AOS.riparian.point.03","2017-05-18T21:00Z","2017-05-19T17:00Z",1,"CRAM.20170518.03.1.fyke","PERFLA","Perca flavescens",NA,3,"actual",NA,NA,"bhyqAGH4uRlGLXt0DVYWl0dymNi12QyUMygbm2j1A/0=",NA
"b2d0aeba-473c-47ab-a99c-470fb8e269dc","D05","CRAM","CRAM.AOS.riparian.point.03","2017-05-18T21:00Z","2017-05-19T17:00Z",1,"CRAM.20170518.03.1.fyke","LEPMAC","Lepomis macrochirus",NA,1516,"actual",NA,NA,"bhyqAGH4uRlGLXt0DVYWl0dymNi12QyUMygbm2j1A/0=",NA
"ddb88f4e-7f81-44ab-9b73-5e578d992eaa","D05","CRAM","CRAM.AOS.riparian.point.05","2017-10-09T20:44Z","2017-10-10T17:52Z",1,"CRAM.20171009.05.1.fyke","LEPMAC","Lepomis macrochirus",NA,220,"actual",NA,NA,"bhyqAGH4uRlGLXt0DVYWl0dymNi12QyUMygbm2j1A/0=",NA
"9a3dc392-513b-4ca7-abc1-4a6037a96a98","D05","CRAM","CRAM.AOS.riparian.point.05","2017-10-09T20:44Z","2017-10-10T17:52Z",1,"CRAM.20171009.05.1.fyke","LEPMAC","Lepomis macrochirus",NA,220,"actual",NA,NA,"bhyqAGH4uRkcir9xDj7d5wq9Q3xNnOdK",NA
"2c9e1617-6445-4fd3-98fd-e0c191ceb532","D05","CRAM","CRAM.AOS.riparian.point.03","2017-10-09T21:03Z","2017-10-10T17:00Z",1,"CRAM.20171009.03.1.fyke","LEPMAC","Lepomis macrochirus",NA,28,"actual",NA,NA,"bhyqAGH4uRlGLXt0DVYWl0dymNi12QyUMygbm2j1A/0=",NA
"23282fff-8d18-44d9-853e-22582af2df32","D05","CRAM","CRAM.AOS.riparian.point.03","2017-10-10T04:04Z","2017-10-10T04:24Z",3,"CRAM.20171009.03.3.e-fisher","LEPMAC","Lepomis macrochirus",NA,6,"actual",NA,NA,"bhyqAGH4uRlGLXt0DVYWl0dymNi12QyUMygbm2j1A/0=",NA
"af5fc120-a218-48e9-980f-d18adcc9424a","D05","CRAM","CRAM.AOS.riparian.point.06","2017-10-10T21:30Z","2017-10-11T16:57Z",1,"CRAM.20171010.06.1.fyke","LEPMAC","Lepomis macrochirus",NA,126,"actual",NA,NA,"bhyqAGH4uRkcir9xDj7d5wq9Q3xNnOdK",NA
"1e855ca4-c599-49c8-8d85-6e428be54188","D05","CRAM","CRAM.AOS.riparian.point.06","2017-10-10T21:30Z","2017-10-11T16:57Z",1,"CRAM.20171010.06.1.fyke","LEPMAC","Lepomis macrochirus",NA,126,"actual",NA,NA,"bhyqAGH4uRlGLXt0DVYWl0dymNi12QyUMygbm2j1A/0=",NA
"f76838e0-cdfd-4000-9775-7429f2ef0133","D05","CRAM","CRAM.AOS.riparian.point.06","2017-10-11T01:35Z","2017-10-11T02:16Z",1,"CRAM.20171010.06.1.e-fisher","LEPMAC","Lepomis macrochirus",NA,43,"actual",NA,NA,"bhyqAGH4uRlGLXt0DVYWl0dymNi12QyUMygbm2j1A/0=",NA
"1d38c5d7-e1d0-46f6-ba6b-1e4523a5f6bc","D05","CRAM","CRAM.AOS.riparian.point.06","2017-10-11T01:35Z","2017-10-11T02:16Z",1,"CRAM.20171010.06.1.e-fisher","LEPMAC","Lepomis macrochirus",NA,43,"actual",NA,NA,"bhyqAGH4uRkcir9xDj7d5wq9Q3xNnOdK",NA
"f4c1a4ba-1799-4f4e-a3f8-27df2f7c24fa","D05","CRAM","CRAM.AOS.riparian.point.06","2017-10-11T03:04Z","2017-10-11T03:26Z",2,"CRAM.20171010.06.2.e-fisher","LEPMAC","Lepomis macrochirus",NA,43,"actual",NA,NA,"bhyqAGH4uRkcir9xDj7d5wq9Q3xNnOdK",NA
"2482ee01-8c34-4069-a139-9aab8b42772c","D05","CRAM","CRAM.AOS.riparian.point.06","2017-10-11T03:04Z","2017-10-11T03:26Z",2,"CRAM.20171010.06.2.e-fisher","LEPMAC","Lepomis macrochirus",NA,43,"actual",NA,NA,"bhyqAGH4uRlGLXt0DVYWl0dymNi12QyUMygbm2j1A/0=",NA
"cde020a8-d369-40ca-bd6b-91f6bb4ef592","D05","CRAM","CRAM.AOS.riparian.point.06","2017-10-11T03:59Z","2017-10-11T04:16Z",3,"CRAM.20171010.06.3.e-fisher","LEPMAC","Lepomis macrochirus",NA,29,"actual",NA,NA,"bhyqAGH4uRlGLXt0DVYWl0dymNi12QyUMygbm2j1A/0=",NA
"0082f00f-0f49-4f8d-b279-4ea5fea5d303","D05","CRAM","CRAM.AOS.riparian.point.06","2017-10-11T03:59Z","2017-10-11T04:23Z",3,"CRAM.20171010.06.3.e-fisher","LEPMAC","Lepomis macrochirus",NA,29,"actual",NA,NA,"bhyqAGH4uRkcir9xDj7d5wq9Q3xNnOdK",NA
"0c5f6897-013b-4ada-8cf2-d6ddc72b23ae","D05","CRAM","CRAM.AOS.riparian.point.10","2017-10-11T19:40Z","2017-10-12T18:06Z",1,"CRAM.20171011.10.1.fyke","LEPMAC","Lepomis macrochirus",NA,152,"actual",NA,NA,"bhyqAGH4uRlGLXt0DVYWl0dymNi12QyUMygbm2j1A/0=",NA
"00aba740-7090-4511-9ce5-59c5898c6bef","D05","CRAM","CRAM.AOS.riparian.point.09","2017-10-11T20:00Z","2017-10-12T17:02Z",1,"CRAM.20171011.09.1.fyke","LEPMAC","Lepomis macrochirus",NA,31,"actual",NA,NA,"bhyqAGH4uRlGLXt0DVYWl0dymNi12QyUMygbm2j1A/0=",NA
"ee523cee-f99f-4b4e-b459-31a358e4e878","D05","CRAM","CRAM.AOS.riparian.point.09","2017-10-11T20:00Z","2017-10-12T17:02Z",1,"CRAM.20171011.09.1.fyke","LEPMAC","Lepomis macrochirus",NA,31,"actual",NA,NA,"bhyqAGH4uRkcir9xDj7d5wq9Q3xNnOdK",NA
"2f0fcf59-76d7-4f63-ac28-b3f8617da089","D05","CRAM","CRAM.AOS.riparian.point.10","2017-10-12T00:50Z","2017-10-12T01:22Z",1,"CRAM.20171011.10.1.e-fisher","LEPMAC","Lepomis macrochirus",NA,17,"actual",NA,NA,"bhyqAGH4uRlGLXt0DVYWl0dymNi12QyUMygbm2j1A/0=",NA
"b169b757-ffd6-4dd9-b018-9aa275ddee21","D05","CRAM","CRAM.AOS.riparian.point.10","2017-10-12T00:50Z","2017-10-12T03:22Z",1,"CRAM.20171011.10.1.e-fisher","LEPMAC","Lepomis macrochirus",NA,17,"actual",NA,NA,"bhyqAGH4uRkcir9xDj7d5wq9Q3xNnOdK",NA
"bbc3e7cf-6231-4193-92d2-4cb18e659647","D05","CRAM","CRAM.AOS.riparian.point.10","2017-10-12T02:20Z","2017-10-12T02:55Z",2,"CRAM.20171011.10.2.e-fisher","LEPMAC","Lepomis macrochirus",NA,14,"actual",NA,NA,"bhyqAGH4uRkcir9xDj7d5wq9Q3xNnOdK",NA
"4c304ba1-a3d2-4237-97e3-a1022aa1fea3","D05","CRAM","CRAM.AOS.riparian.point.10","2017-10-12T02:25Z","2017-10-12T02:55Z",2,"CRAM.20171011.10.2.e-fisher","LEPMAC","Lepomis macrochirus",NA,14,"actual",NA,NA,"bhyqAGH4uRlGLXt0DVYWl0dymNi12QyUMygbm2j1A/0=",NA
"4b2dc7eb-8c17-4650-b177-825a10848552","D05","CRAM","CRAM.AOS.riparian.point.10","2017-10-12T03:30Z","2017-10-12T04:09Z",3,"CRAM.20171011.10.3.e-fisher","LEPMAC","Lepomis macrochirus",NA,15,"actual",NA,NA,"bhyqAGH4uRkcir9xDj7d5wq9Q3xNnOdK",NA
"ec0b70c1-0728-4c74-a130-2b0254cbb2a4","D05","CRAM","CRAM.AOS.riparian.point.10","2017-10-12T03:30Z","2017-10-12T04:09Z",3,"CRAM.20171011.10.3.e-fisher","LEPMAC","Lepomis macrochirus",NA,15,"actual",NA,NA,"bhyqAGH4uRlGLXt0DVYWl0dymNi12QyUMygbm2j1A/0=",NA
"b9104afa-900a-4083-b4b0-8be3cf871a27","D05","CRAM","CRAM.AOS.riparian.point.01","2018-05-30T00:27Z","2018-05-30T18:50Z",1,"CRAM.20180529.01.1.fyke","LEPMAC","Lepomis macrochirus",NA,248,"actual",NA,NA,"TQDtmZL3v3UPABOkh524IzRRdqd9RpE7mNxbVSx+baI=",""
"953f6fef-35c8-4960-a853-683cba2e3ce1","D05","CRAM","CRAM.AOS.riparian.point.08","2018-05-31T00:36Z","2018-05-31T18:44Z",1,"CRAM.20180530.08.1.fyke","LEPMAC","Lepomis macrochirus",NA,219,"actual",NA,NA,"TQDtmZL3v3UPABOkh524IzRRdqd9RpE7mNxbVSx+baI=","F2 voucher"
"395a5cca-3670-4e49-8481-dd582358797a","D05","CRAM","CRAM.AOS.riparian.point.08","2018-05-31T00:36Z","2018-05-31T18:44Z",1,"CRAM.20180530.08.1.fyke","PERFLA","Perca flavescens",NA,71,"actual",NA,NA,"TQDtmZL3v3UPABOkh524IzRRdqd9RpE7mNxbVSx+baI=",""
"faeca1e7-aa5b-4da9-83c7-db08078e7f9e","D05","CRAM","CRAM.AOS.riparian.point.10","2018-05-31T00:57Z","2018-05-31T19:52Z",1,"CRAM.20180530.10.1.fyke","LEPMAC","Lepomis macrochirus",NA,61,"actual",NA,NA,"TQDtmZL3v3UPABOkh524IzRRdqd9RpE7mNxbVSx+baI=",""
"8ce66b83-84a4-4c16-b068-c02dd1620452","D05","CRAM","CRAM.AOS.riparian.point.06","2018-06-01T00:34Z","2018-06-01T19:30Z",1,"CRAM.20180531.06.1.fyke","LEPMAC","Lepomis macrochirus",NA,19,"actual",NA,NA,"TQDtmZL3v3UPABOkh524IzRRdqd9RpE7mNxbVSx+baI=",NA
"f7854539-ed41-4f27-8e7a-96c3439db563","D05","CRAM","CRAM.AOS.riparian.point.06","2018-06-02T01:50Z","2018-06-02T02:05Z",1,"CRAM.20180601.06.1.e-fisher","LEPMAC","Lepomis macrochirus",NA,80,"actual",NA,NA,"TQDtmZL3v3UPABOkh524IzRRdqd9RpE7mNxbVSx+baI=",NA
"8b6d102b-d923-4578-b54e-4660a69f4014","D05","CRAM","CRAM.AOS.riparian.point.06","2018-06-02T02:59Z","2018-06-02T03:13Z",2,"CRAM.20180601.06.2.e-fisher","LEPMAC","Lepomis macrochirus",NA,14,"actual",NA,NA,"TQDtmZL3v3UPABOkh524IzRRdqd9RpE7mNxbVSx+baI=",NA
"1f34766a-bcdc-4e4d-9b79-9cd1a7dd25bc","D05","CRAM","CRAM.AOS.riparian.point.06","2018-06-02T03:43Z","2018-06-02T03:54Z",3,"CRAM.20180601.06.3.e-fisher","LEPMAC","Lepomis macrochirus",NA,7,"",NA,NA,"TQDtmZL3v3UPABOkh524IzRRdqd9RpE7mNxbVSx+baI=",NA
"428b3eea-4702-4b01-bced-12c5a86bdab3","D05","LIRO","LIRO.AOS.riparian.point.07","2017-05-11T02:09Z","2017-05-11T02:30Z",1,"LIRO.20170510.07.1.e-fisher","UMBLIM","Umbra limi",NA,2,"actual",NA,NA,"bhyqAGH4uRlGLXt0DVYWl0dymNi12QyUMygbm2j1A/0=","lost fish"
"6715ac1f-f99d-4ae4-a987-126136d74fa6","D06","KING","KING.AOS.fish.point.01","2017-10-17T15:05Z","2017-10-17T16:52Z",1,"KING.20171017.01.1.e-fisher","SEMATR","Semotilus atromaculatus",NA,1135,"actual",NA,NA,"SqhSMrmKEm9jjE5RSBi78lFk0OeoHpEHSLDbp3hPruc=",NA
"f26fa89f-7ef8-45eb-b029-fac75580cb07","D06","KING","KING.AOS.fish.point.01","2017-10-17T15:05Z","2017-10-17T16:52Z",1,"KING.20171017.01.1.e-fisher","ETHNIG1","Etheostoma nigrum",NA,55,"actual",NA,NA,"SqhSMrmKEm9jjE5RSBi78lFk0OeoHpEHSLDbp3hPruc=",NA
"3c5e276d-c6b7-41cd-ac0f-c8ecc10ae661","D06","KING","KING.AOS.fish.point.01","2017-10-17T19:00Z","2017-10-17T21:10Z",2,"KING.20171017.01.2.e-fisher","SEMATR","Semotilus atromaculatus",NA,479,"actual",NA,NA,"SqhSMrmKEm9jjE5RSBi78lFk0OeoHpEHSLDbp3hPruc=",NA
"c9d58436-71ca-44a8-ad1b-dd5e82340dc6","D06","KING","KING.AOS.fish.point.01","2017-10-17T19:00Z","2017-10-17T21:10Z",2,"KING.20171017.01.2.e-fisher","ETHNIG1","Etheostoma nigrum",NA,85,"",NA,NA,"SqhSMrmKEm9jjE5RSBi78lFk0OeoHpEHSLDbp3hPruc=",NA
"a68fabaa-67b5-4c8a-a6b9-94f687ee3fb6","D06","KING","KING.AOS.fish.point.01","2017-10-17T19:00Z","2017-10-17T21:10Z",2,"KING.20171017.01.2.e-fisher","CAMANO","Campostoma anomalum",NA,10,"actual",NA,NA,"SqhSMrmKEm9jjE5RSBi78lFk0OeoHpEHSLDbp3hPruc=",NA
"bb8435a0-c002-4222-9ae8-f5ac92742cb8","D06","KING","KING.AOS.fish.point.01","2017-10-18T14:03Z","2017-10-18T16:00Z",3,"KING.20171018.01.3.e-fisher","ETHNIG1","Etheostoma nigrum",NA,212,"actual",NA,NA,"SqhSMrmKEm9jjE5RSBi78lFk0OeoHpEHSLDbp3hPruc=",NA
"da47d6aa-0b65-4a1e-bce9-12b9e00994bd","D06","KING","KING.AOS.fish.point.01","2017-10-18T14:03Z","2017-10-18T16:00Z",3,"KING.20171018.01.3.e-fisher","SEMATR","Semotilus atromaculatus",NA,1411,"actual",NA,NA,"SqhSMrmKEm9jjE5RSBi78lFk0OeoHpEHSLDbp3hPruc=",NA
"dbd71269-07e0-4b17-8269-5e59135afb81","D06","KING","KING.AOS.fish.point.01","2017-10-18T14:03Z","2017-10-18T16:00Z",3,"KING.20171018.01.3.e-fisher","CAMANO","Campostoma anomalum",NA,60,"actual",NA,NA,"SqhSMrmKEm9jjE5RSBi78lFk0OeoHpEHSLDbp3hPruc=",NA
"a610c674-15c2-4709-b426-7271ce5beb0a","D06","KING","KING.AOS.fish.point.01","2017-10-18T14:03Z","2017-10-18T16:00Z",3,"KING.20171018.01.3.e-fisher","ETHSPE","Etheostoma spectabile",NA,32,"actual",NA,NA,"SqhSMrmKEm9jjE5RSBi78lFk0OeoHpEHSLDbp3hPruc=",NA
"2fb54018-3b78-4b19-9d04-4fd00dba42d7","D06","KING","KING.AOS.fish.point.02","2017-10-18T18:38Z","2017-10-18T19:40Z",1,"KING.20171018.02.1.e-fisher","SEMATR","Semotilus atromaculatus",NA,381,"actual",NA,NA,"SqhSMrmKEm9jjE5RSBi78lFk0OeoHpEHSLDbp3hPruc=",NA
"23b06bee-f90e-47e8-aea7-dd25587cc3bf","D06","KING","KING.AOS.fish.point.03","2017-10-19T13:50Z","2017-10-19T14:30Z",1,"KING.20171019.03.1.e-fisher","CAMANO","Campostoma anomalum",NA,13,"actual",NA,NA,"SqhSMrmKEm9jjE5RSBi78lFk0OeoHpEHSLDbp3hPruc=",NA
"8609f6e0-c91f-4d61-a4b2-7b63341841e4","D06","KING","KING.AOS.fish.point.03","2017-10-19T13:50Z","2017-10-19T14:30Z",1,"KING.20171019.03.1.e-fisher","SEMATR","Semotilus atromaculatus",NA,298,"actual",NA,NA,"SqhSMrmKEm9jjE5RSBi78lFk0OeoHpEHSLDbp3hPruc=",NA
"b5ff68e6-01e0-4e7f-9bac-5100e93896ad","D06","KING","KING.AOS.fish.point.03","2017-10-19T17:15Z","2017-10-19T17:37Z",2,"KING.20171019.03.2.e-fisher","CAMANO","Campostoma anomalum",NA,41,"actual",NA,NA,"SqhSMrmKEm9jjE5RSBi78lFk0OeoHpEHSLDbp3hPruc=",NA
"46febc6e-f14c-4804-b536-7ed9899e2f01","D06","KING","KING.AOS.fish.point.03","2017-10-19T17:15Z","2017-10-19T17:37Z",2,"KING.20171019.03.2.e-fisher","SEMATR","Semotilus atromaculatus",NA,162,"actual",NA,NA,"SqhSMrmKEm9jjE5RSBi78lFk0OeoHpEHSLDbp3hPruc=",NA
"1c9bf372-4bfb-45df-b935-7be6d61188e7","D06","KING","KING.AOS.fish.point.03","2017-10-19T18:49Z","2017-10-19T19:10Z",3,"KING.20171019.03.3.e-fisher","ETHNIG1","Etheostoma nigrum",NA,28,"actual",NA,NA,"SqhSMrmKEm9jjE5RSBi78lFk0OeoHpEHSLDbp3hPruc=",NA
"7e72eac6-95da-4662-bd38-1497dadeeb7f","D06","KING","KING.AOS.fish.point.03","2017-10-19T18:49Z","2017-10-19T19:10Z",3,"KING.20171019.03.3.e-fisher","SEMATR","Semotilus atromaculatus",NA,202,"actual",NA,NA,"SqhSMrmKEm9jjE5RSBi78lFk0OeoHpEHSLDbp3hPruc=",NA
"5cdc15eb-fd85-4e2f-a73e-39132a1d2017","D06","KING","KING.AOS.fish.point.03","2017-10-19T18:49Z","2017-10-19T19:10Z",3,"KING.20171019.03.3.e-fisher","CAMANO","Campostoma anomalum",NA,17,"actual",NA,NA,"SqhSMrmKEm9jjE5RSBi78lFk0OeoHpEHSLDbp3hPruc=",NA
"8e78f3f1-71dc-43b0-bd99-ec83d4fbd3b0","D06","KING","KING.AOS.fish.point.05","2017-10-20T13:48Z","2017-10-20T13:54Z",1,"KING.20171020.05.1.e-fisher","SEMATR","Semotilus atromaculatus",NA,120,"actual",NA,NA,"SqhSMrmKEm9jjE5RSBi78lFk0OeoHpEHSLDbp3hPruc=",NA
"c30b12ec-63da-4756-9df7-9489343815a4","D06","KING","KING.AOS.fish.point.04","2017-10-20T14:58Z","2017-10-20T15:06Z",1,"KING.20171020.04.1.e-fisher","CAMANO","Campostoma anomalum",NA,1,"actual",NA,NA,"17GMm++5u7HaMlcuA8SZ1inw9m/OFa5Zi9wU9anvy58=",NA
"6e344b68-213a-490b-9a40-882a60e01dc5","D06","KING","KING.AOS.fish.point.04","2017-10-20T14:58Z","2017-10-20T15:06Z",1,"KING.20171020.04.1.e-fisher","SEMATR","Semotilus atromaculatus",NA,133,"actual",NA,NA,"17GMm++5u7HaMlcuA8SZ1inw9m/OFa5Zi9wU9anvy58=",NA
"a3e4c0f9-9d21-4e8b-8f88-5671f930876e","D06","KING","KING.AOS.fish.point.04","2017-10-20T14:58Z","2017-10-20T15:06Z",1,"KING.20171020.04.1.e-fisher","ETHNIG1","Etheostoma nigrum",NA,3,"actual",NA,NA,"17GMm++5u7HaMlcuA8SZ1inw9m/OFa5Zi9wU9anvy58=",NA
"12df90b0-696f-4073-9ec1-27c83ce14f1d","D06","KING","KING.AOS.fish.point.04","2017-10-20T16:57Z","2017-10-20T17:09Z",2,"KING.20171020.04.2.e-fisher","ETHNIG1","Etheostoma nigrum",NA,45,"actual",NA,NA,"17GMm++5u7HaMlcuA8SZ1inw9m/OFa5Zi9wU9anvy58=",NA
"d64231c9-3c99-4fbc-9d76-2691203b452a","D06","KING","KING.AOS.fish.point.04","2017-10-20T16:57Z","2017-10-20T17:09Z",2,"KING.20171020.04.2.e-fisher","SEMATR","Semotilus atromaculatus",NA,130,"actual",NA,NA,"17GMm++5u7HaMlcuA8SZ1inw9m/OFa5Zi9wU9anvy58=",NA
"d72bdc71-4063-45db-aefa-d4c7082b3a67","D06","KING","KING.AOS.fish.point.04","2017-10-20T18:10Z","2017-10-20T18:20Z",3,"KING.20171020.04.3.e-fisher","SEMATR","Semotilus atromaculatus",NA,133,"actual",NA,NA,"17GMm++5u7HaMlcuA8SZ1inw9m/OFa5Zi9wU9anvy58=",NA
"f7d63918-dd15-44d6-b887-23ebde65b6a1","D06","KING","KING.AOS.fish.point.04","2017-10-20T18:10Z","2017-10-20T18:20Z",3,"KING.20171020.04.3.e-fisher","ETHNIG1","Etheostoma nigrum",NA,70,"actual",NA,NA,"17GMm++5u7HaMlcuA8SZ1inw9m/OFa5Zi9wU9anvy58=",NA
"5661c113-a134-4bb3-a2ba-a9821c72e169","D06","KING","KING.AOS.fish.point.04","2017-10-20T18:10Z","2017-10-20T18:20Z",3,"KING.20171020.04.3.e-fisher","CAMANO","Campostoma anomalum",NA,33,"actual",NA,NA,"17GMm++5u7HaMlcuA8SZ1inw9m/OFa5Zi9wU9anvy58=",NA
"24673662-3740-4451-b768-5ad26f8ea08a","D06","KING","KING.AOS.fish.point.01","2018-04-11T14:30Z","2018-04-11T15:30Z",1,"KING.20180411.01.1.e-fisher","CHRERY","Chrosomus erythrogaster","",103,"actual",NA,NA,"17GMm++5u7HaMlcuA8SZ1inw9m/OFa5Zi9wU9anvy58=",NA
"f5e65981-cd30-412a-93ba-43784e54bda0","D06","KING","KING.AOS.fish.point.01","2018-04-11T20:29Z","2018-04-11T21:00Z",2,"KING.20180411.01.2.e-fisher","CAMANO","Campostoma anomalum","Ethspe_2018",16,"actual",NA,NA,"17GMm++5u7HaMlcuA8SZ1inw9m/OFa5Zi9wU9anvy58=",NA
"e75a9a9d-4c7e-44ed-a7cd-8c6f8af46344","D06","KING","KING.AOS.fish.point.01","2018-04-11T20:29Z","2018-04-11T21:00Z",2,"KING.20180411.01.2.e-fisher","CHRERY","Chrosomus erythrogaster","",291,"actual",NA,NA,"17GMm++5u7HaMlcuA8SZ1inw9m/OFa5Zi9wU9anvy58=",NA
"cbf7b82f-336f-48a0-9757-a6bf7ae8a93e","D06","KING","KING.AOS.fish.point.01","2018-04-12T12:51Z","2018-04-12T13:36Z",3,"KING.20180412.01.3.e-fisher","CAMANO","Campostoma anomalum","Ethspe_2018",29,"actual",NA,NA,"17GMm++5u7HaMlcuA8SZ1inw9m/OFa5Zi9wU9anvy58=",NA
"a8b48359-910d-40a6-9890-1d2f48a71e6f","D06","KING","KING.AOS.fish.point.01","2018-04-12T12:51Z","2018-04-12T13:36Z",3,"KING.20180412.01.3.e-fisher","CAMANO","Campostoma anomalum","",23,"actual",NA,NA,"17GMm++5u7HaMlcuA8SZ1inw9m/OFa5Zi9wU9anvy58=",NA
"d2842353-d998-4c88-b71a-345fef5fa613","D06","KING","KING.AOS.fish.point.01","2018-04-12T12:51Z","2018-04-12T13:36Z",3,"KING.20180412.01.3.e-fisher","CHRERY","Chrosomus erythrogaster","",472,"actual",NA,NA,"17GMm++5u7HaMlcuA8SZ1inw9m/OFa5Zi9wU9anvy58=",NA
"8811b681-f034-4631-b753-fb3355dac8bf","D06","KING","KING.AOS.fish.point.03","2018-04-12T15:35Z","2018-04-12T15:59Z",1,"KING.20180412.03.1.e-fisher","CHRERY","Chrosomus erythrogaster","",76,"actual",NA,NA,"SqhSMrmKEm9jjE5RSBi78lFk0OeoHpEHSLDbp3hPruc=",NA
"90c5c659-348e-464a-b364-46204b11525d","D06","KING","KING.AOS.fish.point.03","2018-04-12T17:10Z","2018-04-12T17:25Z",2,"KING.20180412.03.2.e-fisher","CAMANO","Campostoma anomalum","Ethspe_2018",2,"actual",NA,NA,"SqhSMrmKEm9jjE5RSBi78lFk0OeoHpEHSLDbp3hPruc=",NA
"128f1386-ba87-4767-9772-61520f8dd597","D06","KING","KING.AOS.fish.point.03","2018-04-12T17:10Z","2018-04-12T17:25Z",2,"KING.20180412.03.2.e-fisher","CAMANO","Campostoma anomalum","",16,"actual",NA,NA,"SqhSMrmKEm9jjE5RSBi78lFk0OeoHpEHSLDbp3hPruc=",NA
"5852f4c2-6d0d-4904-94f0-ecd2ef00d9dd","D06","KING","KING.AOS.fish.point.03","2018-04-12T17:10Z","2018-04-12T17:25Z",2,"KING.20180412.03.2.e-fisher","CHRERY","Chrosomus erythrogaster","",64,"actual",NA,NA,"SqhSMrmKEm9jjE5RSBi78lFk0OeoHpEHSLDbp3hPruc=",NA
"a786e8f8-1913-45a8-a1a1-5d1fd6dc1e7e","D06","KING","KING.AOS.fish.point.03","2018-04-12T18:21Z","2018-04-12T18:42Z",3,"KING.20180412.03.3.e-fisher","CAMANO","Campostoma anomalum","Ethspe_2018",15,"",NA,NA,"SqhSMrmKEm9jjE5RSBi78lFk0OeoHpEHSLDbp3hPruc=",NA
"c507882f-436d-4d81-9cba-6ab66758cdbb","D06","KING","KING.AOS.fish.point.03","2018-04-12T18:21Z","2018-04-12T18:42Z",3,"KING.20180412.03.3.e-fisher","CHRERY","Chrosomus erythrogaster","",48,"",NA,NA,"SqhSMrmKEm9jjE5RSBi78lFk0OeoHpEHSLDbp3hPruc=",NA
"6e92c6a8-6a09-4823-bdd6-7b24440efde6","D06","KING","KING.AOS.fish.point.03","2018-04-12T18:21Z","2018-04-12T18:42Z",3,"KING.20180412.03.3.e-fisher","CAMANO","Campostoma anomalum","",32,"",NA,NA,"SqhSMrmKEm9jjE5RSBi78lFk0OeoHpEHSLDbp3hPruc=",NA
"a1113d07-d820-409d-9e86-7708c2b87373","D06","KING","KING.AOS.fish.point.01","2018-11-01T14:08Z","2018-11-01T14:40Z",1,"KING.20181101.01.1.e-fisher","CAMANO","Campostoma anomalum",NA,19,"actual",NA,NA,"SqhSMrmKEm9jjE5RSBi78lFk0OeoHpEHSLDbp3hPruc=",NA
